date,open,high,low,close,volume,amount,outstanding_share,turnover,factor_momentum_5d,factor_momentum_20d,factor_momentum_60d,factor_reversal_1d,factor_reversal_5d,factor_volatility_20d,factor_volatility_60d,factor_rsi_14d,factor_rsi_30d,factor_ma_ratio_20d,factor_ma_ratio_60d,factor_volume_ratio_20d,factor_price_volume_corr_20d,factor_price_position_20d,factor_amplitude_1d,factor_amplitude_20d,factor_gap_up,factor_gap_down,factor_macd
2025-04-24,17.63,17.79,17.38,17.42,114585259.0,2039355686.0,20587938340.0,0.005565649998930393,-0.007972665148063607,-0.02898550724637683,0.08739076154806513,0.006274957216200749,0.007972665148063607,0.5366537065913645,0.3789067792182672,54.54545454545457,54.23580786026202,0.013232514177693666,0.04314500434144741,-0.5593064885132799,-0.21565733985102548,0.696022727272728,0.023536165327210107,0.031094909386207008,0.0057045065601823985,0.0,0.24278685914317322
2025-04-25,17.54,17.71,17.33,17.4,121525902.0,2157484304.0,20587938340.0,0.005902771807116263,0.0017271157167528806,-0.011363636363636576,0.08954289292423279,0.0011481056257177658,-0.0017271157167528806,0.5324214512507577,0.3788215197260119,74.50110864745012,53.035714285714285,0.012658227848101333,0.040462427745664664,-0.5230742560136648,-0.24125260456680364,0.690340909090909,0.021839080459770264,0.030709590681922794,0.006888633754305262,0.0,0.22053901698691192
2025-04-28,17.25,17.48,17.12,17.41,96878753.0,1703950167.0,20587938340.0,0.004705607302688279,-0.05019094380796496,-0.02737430167597754,0.11246006389776353,-0.0005747126436781436,0.05019094380796496,0.5286140248151626,0.3761117446765795,71.1779448621554,50.8411214953271,0.014687026459960562,0.0392375343228939,-0.6130061390104107,-0.2302004381434567,0.6931818181818185,0.020677771395749535,0.03026303232433598,0.0,-0.008620689655172376,0.20139281307112356
2025-04-29,17.42,17.51,17.3,17.38,74056269.0,1306248214.0,20587938340.0,0.003597070662297311,-0.04662643993417448,-0.026875699888017968,0.10069664344521856,0.001723147616312537,0.04662643993417448,0.5285993479341851,0.37591279084673157,71.1779448621554,52.007648183556405,0.014357417999299571,0.03580829401539609,-0.6989651113105475,-0.22907783387151642,0.6846590909090908,0.012082853855005803,0.02994332283343565,0.0005743825387709567,0.0,0.1817040180585856
2025-04-30,17.3,17.33,17.11,17.21,84994445.0,1485278902.0,20587938340.0,0.004128361159643924,-0.01825442099258412,-0.026032823995472576,0.07495315427857574,0.009781357882623576,0.01825442099258412,0.5283970056305551,0.3758069668495566,60.47904191616768,48.56293359762141,0.00578575185553154,0.02445557815367816,-0.6496290856509441,-0.2350578504853296,0.6363636363636368,0.012783265543288718,0.02908276907607829,0.0,-0.00460299194476399,0.15064653372292014
2025-05-06,17.49,17.58,17.35,17.5,141363782.0,2507104911.0,20587938340.0,0.006866339876555119,0.004592422502870175,0.01449275362318847,0.07825015403573632,-0.01685066821615333,-0.004592422502870175,0.5246160294920095,0.37629377284735477,59.259259259259295,48.56293359762141,0.021987327357140707,0.04040744337210911,-0.4152418413331719,-0.20350916009270936,0.7187500000000002,0.013142857142856965,0.028580491643366075,0.01626961069145838,0.0,0.14773061850771896
2025-05-07,17.83,17.86,17.54,17.79,172407911.0,3099054919.0,20587938340.0,0.00837421931971844,0.022413793103448265,0.05516014234875444,0.10634328358208966,-0.01657142857142846,-0.022413793103448265,0.5193901811953289,0.37685365217404293,56.72131147540985,49.41520467836257,0.0361094933022712,0.0558594561443424,-0.2802736740645777,-0.1802452100399296,0.8011363636363638,0.017987633501967415,0.027700513887859456,0.018857142857142684,0.0,0.16689618744507584
2025-05-08,17.64,17.8,17.5,17.5,112295257.0,2009443545.0,20587938340.0,0.005454419726030712,0.005169442848937278,0.15207373271889413,0.06837606837606836,0.01630129286115789,-0.005169442848937278,0.3627348081646936,0.37705109516564905,51.50602409638557,50.90361445783132,0.01240924474270333,0.037498147324736886,-0.49132298991247647,0.39514229922966526,0.7187500000000002,0.017142857142857182,0.027109335481012846,0.0,-0.00843170320404718,0.15687631254545664
2025-05-09,17.43,17.52,17.33,17.4,106486863.0,1879773997.0,20587938340.0,0.005172293662503751,0.0011507479861909697,0.10687022900763354,0.046301864101022217,0.005714285714285783,-0.0011507479861909697,0.3502627886548273,0.37620324022055385,48.8023952095808,47.96663190823775,0.0017559515242235868,0.030785332043206104,-0.486601862120251,0.456159927233128,0.690340909090909,0.010919540229885132,0.025333429540853165,0.0,-0.0040000000000000036,0.13926108108032764
2025-05-12,17.25,17.51,17.16,17.46,122213982.0,2152353540.0,20587938340.0,0.0059361933177423725,0.01452643811737353,0.11281070745697908,0.02524955960070452,-0.0034482758620690834,-0.01452643811737353,0.3493119065085514,0.3731763585592336,48.49397590361448,46.34408602150537,0.00011456065986958919,0.03390081421169522,-0.36077484799092463,0.4639258594669764,0.5635593220338992,0.02004581901489126,0.024041265424676123,0.0,-0.008620689655172376,0.1286592371830153
2025-05-13,17.35,17.58,17.15,17.5,116346891.0,2052948977.0,20587938340.0,0.005651216215950645,0.0,0.0599636583888552,0.045400238948626104,-0.002290950744558984,-0.0,0.3026706181266733,0.3713538861085499,52.05047318611986,47.59299781181619,-0.00042838783378551515,0.0354927466198558,-0.35020320206844047,0.6060896422555423,0.43428571428571516,0.024571428571428557,0.02381617240745712,0.0,-0.006300114547537206,0.1220776046566101
2025-05-14,17.5,17.65,17.48,17.64,104341328.0,1861378084.0,20587938340.0,0.005068080459386105,-0.00843170320404718,0.043786982248520845,0.051878354203935606,-0.008000000000000007,0.00843170320404718,0.2935554584962004,0.3716272866419353,35.319148936170265,50.223713646532424,0.005443301319501659,0.042881917073939846,-0.3886599694521482,0.6628465012649424,0.4785276073619642,0.009637188208616676,0.02335128625575777,0.0,0.0,0.12669786741795974
2025-05-15,17.46,17.52,17.11,17.24,139381293.0,2441491000.0,20587938340.0,0.0067700461648070006,-0.014857142857142902,-0.008055235903337232,0.01951507983441747,0.02267573696145142,0.014857142857142902,0.289290757452331,0.37447690529514255,31.320754716981142,46.349557522123895,-0.016963649322879748,0.018902493080249272,-0.1340918800537717,0.5867786550838737,0.14383561643835457,0.023781902552204186,0.02200873581374773,0.0,-0.010204081632653073,0.09696525837621905
2025-05-16,17.34,17.39,17.11,17.17,95709975.0,1671055557.0,20587938340.0,0.004648837266723619,-0.013218390804597524,-0.013218390804597524,0.055965559655596575,0.004060324825985839,0.013218390804597524,0.2895477895677445,0.3656940128158768,41.08910891089112,46.196251378169805,-0.020312678306515952,0.013856631106562434,-0.38735132767619107,0.6077256830946834,0.05035971223021614,0.016307513104251666,0.021617214917236182,0.0058004640371229765,0.0,0.06698145140126499
2025-05-19,17.18,17.31,17.03,17.17,75758800.0,1317585529.0,20587938340.0,0.0036797662179126186,-0.016609392898052633,-0.017734553775743622,0.061842918985776096,-0.0,0.016609392898052633,0.2889316342284799,0.3654361811391894,43.45549738219897,47.18468468468468,-0.019445475571799653,0.012859839546956131,-0.4937207935661053,0.6012865353262212,0.09589041095890467,0.01630751310425146,0.02085936402782634,0.0005824111822945177,0.0,0.04272654438867818
2025-05-20,17.17,17.44,17.16,17.21,102796244.0,1803452365.0,20587938340.0,0.004993032439789209,-0.01657142857142857,-0.01993166287015935,0.0682805710738672,-0.002329644729178737,0.01657142857142857,0.28849313614896566,0.36529451705143967,45.07772020725395,49.76470588235295,-0.01617789973132122,0.014122684685038633,-0.26179492012750905,0.6016886625161136,0.12328767123287675,0.01626961069145852,0.01987899490408492,0.0,0.0,0.02642736724583372
2025-05-21,17.44,18.24,17.43,18.22,260461493.0,4740421663.0,20587938340.0,0.012651169276816476,0.03287981859410416,0.04893494530800213,0.12469135802469133,-0.05868680999418929,-0.03287981859410416,0.35457140264135595,0.3836625544897324,63.82252559726962,57.45614035087719,0.039035100225257136,0.07151258527405302,0.7928389682212373,0.7459201747948105,0.8150684931506849,0.04445664105378698,0.020921631216993034,0.013364323067983852,0.0,0.09392559945232648
2025-05-22,18.12,18.41,18.1,18.31,133536115.0,2474875038.0,20587938340.0,0.006486133424081355,0.06206496519721583,-0.0010911074740861393,0.1472431077694234,-0.004939626783754036,-0.06206496519721583,0.29556010943422245,0.38204198818931034,65.55183946488296,70.68965517241381,0.04422709515526524,0.07433086574286851,-0.018712420663660856,0.6055235917956066,0.8767123287671232,0.016930638995084586,0.01942228209746194,0.0,-0.00548847420417109,0.1529179035746253
2025-05-23,18.27,18.43,18.17,18.32,120687210.0,2242456153.0,20587938340.0,0.005862034750974487,0.06697728596389041,0.004936917169500843,0.15583596214511042,-0.0005461496450027692,-0.06697728596389041,0.2948286120559552,0.3815580719910369,69.6113074204947,68.51851851851853,0.0445293346256912,0.07232747351374558,-0.06768449393798137,0.601238823812257,0.9214285714285717,0.014192139737991157,0.019199360285678008,0.0,-0.0021845985800108547,0.19819200486788802
2025-05-26,18.23,18.6,18.21,18.29,112661379.0,2101696214.0,20587938340.0,0.005472203051099676,0.06523005241700619,0.04335424985738712,0.17620578778135032,0.0016375545851529116,-0.06523005241700619,0.25711844424680347,0.3790081376886184,65.36964980544745,68.51851851851853,0.040564373897707284,0.06771745475773505,-0.06446430158738126,0.7242555056060629,0.8025477707006355,0.021323127392017527,0.018696777351228683,0.0,-0.004912663755458513,0.22901141214031995
2025-05-27,18.26,18.38,17.43,17.62,172685616.0,3109952084.0,20587938340.0,0.008387708042844274,0.02382335851249273,0.01148105625717566,0.12731925783749198,0.03663203936577353,-0.02382335851249273,0.29083176377365016,0.3875685135293535,47.11864406779664,58.07860262008734,0.0018763859669077565,0.026617077268181077,0.4001974421760979,0.5120345092415323,0.3757961783439489,0.053916004540295076,0.020215769311882934,0.0,-0.0016402405686165578,0.19710074966914704
2025-05-28,17.54,17.84,17.45,17.72,99196119.0,1781588539.0,20587938340.0,0.004818166703330043,-0.027442371020856227,0.01839080459770126,0.14175257731958757,-0.00567536889897835,0.027442371020856227,0.2912561589824145,0.38713628003029726,53.9855072463768,56.23100303951369,0.006646594330511624,0.030242541109894328,-0.18833405480262533,0.480140422219099,0.43949044585987107,0.022009029345372494,0.020224266756163047,0.0,-0.004540295119182858,0.177830537443878
2025-05-29,17.57,17.79,17.52,17.56,90447963.0,1620696748.0,20587938340.0,0.004393250140266352,-0.0409612233752048,0.00861573808156213,0.16060806345009904,0.009029345372460473,0.0409612233752048,0.2934593216001823,0.38361732906245577,52.836879432624116,51.43769968051118,-0.0028676073933164847,0.01854179153535318,-0.257963003872542,0.48860274231973544,0.33757961783439333,0.015375854214122985,0.01995917089708172,0.0,-0.008465011286681645,0.14794273992935203
2025-05-30,17.68,17.81,17.41,17.47,93355937.0,1661300677.0,20587938340.0,0.004534496628961635,-0.046397379912663794,0.005178365937859697,0.13367942894224516,0.005125284738040969,0.046397379912663794,0.29406273543540684,0.38253414394805685,50.17543859649119,50.552922590837284,-0.008231620777746196,0.01130750231552935,-0.24012168605242523,0.4908317333919258,0.2802547770700622,0.02289639381797359,0.020499847895230107,0.006833712984054774,0.0,0.11566095048225833
2025-06-03,17.81,18.02,17.7,17.8,139522376.0,2527617872.0,20587938340.0,0.006776898866503988,-0.026790595954073182,0.03428239395700183,0.13375796178343968,-0.018889524899828425,0.026790595954073182,0.29845027385319406,0.38254712323519857,54.77707006369429,52.43161094224925,0.008812944543625578,0.028327138978220257,0.11099884965401885,0.5203349872658455,0.4904458598726111,0.017977528089887656,0.020759561022560054,0.019461934745277576,0.0,0.11537559416311893
2025-06-04,17.8,18.06,17.75,17.83,83166310.0,1511055079.0,20587938340.0,0.004039564750318754,0.011918274687854558,0.018857142857142684,0.1299112801013942,-0.0016853932584268705,-0.011918274687854558,0.29315011487057235,0.382507708878379,53.135313531353106,52.067381316998464,0.009569107072079808,0.028031096547283862,-0.32204852089763536,0.4806117874822596,0.5095541401273866,0.017386427369601724,0.020971739533897294,0.0,0.0,0.11623035886890065
2025-06-05,17.89,18.04,17.6,17.62,89338691.0,1608518640.0,20587938340.0,0.004339370437418942,-0.005643340857787726,-0.009555930297920123,0.09645301804604856,0.011777902411665542,0.005643340857787726,0.2905591381425375,0.38209524217296065,56.690140845070495,51.90839694656489,-0.0018410989944764866,0.014412097718244476,-0.246210986758017,0.4670552758358995,0.3757961783439489,0.02497162315550498,0.02132093901657417,0.0033651149747617737,0.0,0.09882338429465065
2025-06-06,17.73,17.99,17.66,17.88,133465047.0,2419433517.0,20587938340.0,0.006482681500006863,0.018223234624145768,0.021714285714285575,0.10438542310067933,-0.014755959137343844,-0.018223234624145768,0.2888158481009765,0.38284623697783954,61.71617161716171,46.15384615384615,0.011798658857482325,0.027714178968645697,0.11613396725873493,0.46416350550491103,0.5414012738853489,0.01845637583892608,0.021386614951377614,0.006242905788876207,0.0,0.1047999463133813
2025-06-09,17.71,17.88,17.38,17.71,191491555.0,3414969028.0,20587938340.0,0.009301152540755083,0.013737836290784289,0.017816091954023117,0.07921998781230966,0.009507829977628557,-0.013737836290784289,0.2903354805230276,0.38277225937843934,58.437500000000014,45.608108108108105,0.0013003901170351995,0.01667671287924488,0.5464290843915105,0.4279913622748142,0.43312101910828,0.0282326369282891,0.022252269786297813,0.0,-0.009507829977628557,0.094726908672218
2025-06-10,17.64,18.12,17.64,18.01,150608310.0,2737833239.0,20587938340.0,0.00731536628450967,0.01179775280898876,0.03150057273768625,0.10899014778325133,-0.016939582156973554,-0.01179775280898876,0.2957193184841867,0.38322942285187117,61.56069364161854,54.34782608695652,0.01668124982359087,0.03215083958966125,0.2024814052699182,0.38534730974577314,0.6242038216560511,0.026651860077734613,0.02258257183943998,0.0,-0.0039525691699604515,0.10968699969616225
2025-06-11,18.01,18.44,17.97,18.39,128368795.0,2379279500.0,20587938340.0,0.006235145689677639,0.03140773976444211,0.050857142857142934,0.11793313069908828,-0.021099389228206533,-0.03140773976444211,0.3036359421835542,0.38458634078334303,53.00353356890463,58.37651122625216,0.03553127991440963,0.051979254061474967,0.020022142753493677,0.34760531805585254,0.86624203821656,0.02555736813485603,0.022631868817611353,0.0,0.0,0.15047121397235586
2025-06-12,18.45,19.21,18.36,19.18,208562950.0,3996991742.0,20587938340.0,0.010130346543480079,0.0885357548240635,0.08730158730158721,0.14712918660287078,-0.04295812941816202,-0.0885357548240635,0.3354836587370008,0.3925556245656799,62.32294617563744,63.56707317073174,0.07535321821036112,0.09460307797667711,0.5913534007448089,0.4166330619580384,0.9862385321100913,0.044316996871741475,0.024365859250767598,0.0032626427406199365,0.0,0.2437297318873668
2025-06-13,19.26,19.37,19.04,19.15,187887432.0,3600553501.0,20587938340.0,0.009126092612923572,0.07102908277404918,0.11078886310904879,0.11143354614045253,0.0015641293013556323,-0.07102908277404918,0.320937171352787,0.38829620592558367,61.69014084507043,63.221884498480264,0.06795304352675458,0.09089873345612665,0.4075502616041031,0.4763387562133354,0.905982905982905,0.01723237597911237,0.024038382922113005,0.004171011470281538,0.0,0.31162481448219737
2025-06-16,19.14,19.16,18.69,18.82,133058304.0,2515363536.0,20587938340.0,0.006462925126479663,0.0626764539808018,0.0960978450786254,0.1096698113207546,0.017232375979112202,-0.0626764539808018,0.32941274973685364,0.388613915201206,56.88311688311693,60.465116279069804,0.044742977684023355,0.07021002350443561,-0.016952200120307404,0.4911763712696266,0.7649572649572647,0.024973432518597176,0.02447167889283028,0.0,-0.0005221932114881644,0.33494293417314225
2025-06-17,18.79,18.97,18.7,18.87,84091698.0,1583811953.0,20587938340.0,0.004084512815769391,0.0477512493059411,0.09900990099009888,0.07828571428571429,-0.002656748140276388,-0.0477512493059411,0.3290340766008215,0.38362399709733797,69.34984520123845,62.278106508875766,0.042599038620918295,0.07166182358564699,-0.3806288443158268,0.4826435773344926,0.7737556561085974,0.014308426073131932,0.024371724541274304,0.0,-0.0015940488841658107,0.35338370085997184
2025-06-18,18.86,18.98,18.58,18.78,93199839.0,1745951006.0,20587938340.0,0.004526914616745447,0.021207177814029476,0.09122603137710628,0.05564924114671177,0.004769475357710662,-0.021207177814029476,0.33073953520609145,0.38254582816497323,66.45962732919261,59.75609756097563,0.0331453720258561,0.06555206717857565,-0.31110891178884015,0.4863718285665258,0.7035175879396989,0.021299254526091698,0.024623206733005963,0.0,-0.0005299417064124068,0.3566249502630434
2025-06-19,18.75,18.78,18.37,18.37,101642948.0,1886496711.0,20587938340.0,0.0049370143975280625,-0.04223149113660052,0.008232711306257023,0.025683975432719164,0.02183173588924392,0.04223149113660052,0.27478756483490774,0.3852473786928581,61.671469740634066,54.34131736526948,0.010173219686554935,0.041836020946367736,-0.20185345987004377,0.07901160554855882,0.49748743718593014,0.022318998366902564,0.023516324598661743,0.0,-0.0015974440894569453,0.3223937693697465
2025-06-20,18.43,18.61,18.34,18.41,87653782.0,1616157436.0,20587938340.0,0.00425753081986353,-0.0386422976501305,0.00546149645002747,0.06293302540415713,-0.0021774632553075435,0.0386422976501305,0.27437720381636066,0.37881154894291474,63.74269005847959,57.076205287713854,0.012094557449148002,0.043029942494546836,-0.2990759807880594,0.10195757760291954,0.5175879396984925,0.014665942422596391,0.02340308977003733,0.003266194882961315,0.0,0.29509134489814315
2025-06-23,18.45,18.62,18.28,18.51,98516925.0,1822688315.0,20587938340.0,0.004785176804643567,-0.016471838469713007,0.010371179039301293,0.04047217537942682,-0.005431830526887671,0.016471838469713007,0.27495592847287037,0.37508221983390677,61.128526645768076,58.63141524105758,0.017060908266710584,0.04798301486199574,-0.20516316403820523,0.10610043011525608,0.5678391959799002,0.018368449486763902,0.023611905257475967,0.0021727322107549796,0.0,0.2783148927665131
2025-06-24,18.43,18.95,18.4,18.54,128702412.0,2406116067.0,20587938340.0,0.006251350177688554,-0.01748807631160587,0.013668671405139499,0.022050716648291058,-0.0016207455429495532,0.01748807631160587,0.27483834694235204,0.37304999427146324,61.128526645768076,58.437500000000014,0.018010103228640384,0.049285478470027844,0.03169795733031644,0.10437045909107552,0.5829145728643211,0.029665587918015143,0.024029028283775847,0.0,-0.004321988114532771,0.26439242922398876
2025-06-25,18.58,19.0,18.45,18.99,122599826.0,2307853545.0,20587938340.0,0.00595493458234245,0.01118210862619784,0.07775255391600444,0.058528428093645335,-0.024271844660194164,-0.01118210862619784,0.24852688552636878,0.3753427832784771,69.97084548104957,60.939794419970646,0.038811848691228334,0.07369016208066337,0.0029119257787970643,0.3065868034456054,0.8090452261306522,0.028962611901000565,0.022781358651811124,0.0021574973031284195,0.0,0.28636890515863556
2025-06-26,18.9,19.22,18.72,18.98,127312211.0,2417631358.0,20587938340.0,0.006183825155170928,0.03320631464344026,0.07110609480812657,0.07840909090909087,0.0005265929436544248,-0.03320631464344026,0.24890284609496469,0.37300406961846955,67.2955974842768,60.029940119760504,0.03469893967890547,0.07173106966063725,0.02962034255174739,0.3361580775278535,0.8040201005025125,0.026343519494204427,0.022998083159252718,0.0,-0.004739336492890933,0.2995257577842416
2025-06-27,19.2,20.06,19.2,19.78,239148155.0,4716275892.0,20587938340.0,0.011615935070844982,0.0744160782183596,0.12642369020501154,0.10502793296089408,-0.04214963119072701,-0.0744160782183596,0.2790515800745501,0.3809270949623264,77.1653543307087,67.9378531073447,0.07182530006231547,0.11493151457076833,0.8243792016598668,0.49599239523471417,0.8955223880597024,0.04347826086956519,0.02440320349202483,0.011591148577449806,0.0,0.37023805566218826
2025-06-30,19.78,19.83,19.4,19.5,138727042.0,2709722688.0,20587938340.0,0.006738267800737934,0.05348460291734192,0.11619919862621653,0.09182530795072785,0.014155712841253831,-0.05348460291734192,0.28563937173732823,0.3822678008791874,69.65699208443272,65.98079561042526,0.0508730329812459,0.09745802457555586,0.04029757347370566,0.536245073887427,0.7910447761194035,0.022051282051282036,0.024360947903690252,0.0,0.0,0.3990840219435192
2025-07-01,19.69,19.92,19.38,19.9,123933416.0,2435566618.0,20587938340.0,0.006019709888056717,0.07335490830636449,0.1179775280898876,0.1262026032823993,-0.02051282051282044,-0.07335490830636449,0.28669245730600207,0.38328427957640415,69.81627296587926,67.75032509752927,0.06639515567225751,0.117632192300132,-0.06517402041023768,0.48412001731541343,0.9402985074626865,0.027135678391959937,0.024818855418793865,0.009743589743589798,0.0,0.4490449852535896
2025-07-02,19.9,20.43,19.8,20.17,170369637.0,3436875926.0,20587938340.0,0.008275216011745643,0.062137967351237666,0.13123948401570407,0.16927536231884077,-0.013567839195980147,-0.062137967351237666,0.28756235999590035,0.38007361300783976,65.0455927051672,68.68686868686872,0.07412930024496767,0.1297082847141191,0.24417384114908902,0.4984145372031978,0.9147540983606565,0.031234506693108524,0.025511259384969204,0.0,0.0,0.504609317952756
2025-07-03,20.37,20.49,20.08,20.29,137380888.0,2785493758.0,20587938340.0,0.0066728822347930155,0.06902002107481553,0.1515323496027241,0.2034400948991697,-0.005949429846306309,-0.06902002107481553,0.27952199793793214,0.3763769870087516,66.86390532544382,64.72261735419633,0.07289215556671857,0.13280232255182933,-0.014032050422875919,0.5055761873616511,0.9356913183279745,0.02020699852143914,0.025273028153265913,0.009915716410510589,0.0,0.5519647377289303
2025-07-04,20.07,20.29,19.84,20.05,135855626.0,2725507573.0,20587938340.0,0.006598797011940148,0.013650151668351818,0.12136465324384793,0.31994733377221873,0.01182848693937888,-0.013650151668351818,0.2858789398216562,0.3119279805784277,68.69300911854106,62.11699164345408,0.05415352260778117,0.11436352520518023,-0.02581439448390188,0.4955491809937197,0.8585209003215442,0.022443890274314177,0.025472403875035316,0.0,-0.010842779694430704,0.5636310746438902
2025-07-07,19.96,20.02,19.71,19.8,83467474.0,1658374033.0,20587938340.0,0.004054192927022337,0.01538461538461533,0.11801242236024834,0.2595419847328244,0.012468827930174564,-0.01538461538461533,0.28817897119428254,0.3074988055918914,63.32378223495703,59.973045822102456,0.03532118486757829,0.09632528007973273,-0.37736109912437144,0.6107991383786767,0.7578947368421058,0.01565656565656559,0.024843600311449145,0.0,-0.0044887780548628076,0.5464052087846163
2025-07-08,19.87,20.04,19.75,19.82,97073377.0,1928723033.0,20587938340.0,0.004715060604752132,-0.004020100502512447,0.10049972237645743,0.26322498406628436,-0.0010101010101009056,0.004020100502512447,0.2855088458450969,0.3073159785517722,65.2046783625731,60.32388663967615,0.031485818371064234,0.09326591588140665,-0.26111186555415644,0.638782634295699,0.7341269841269848,0.014631685166498444,0.024242591565887338,0.0035353535353535026,0.0,0.5282777607097735
2025-07-09,19.89,19.89,18.87,18.9,333834833.0,6397298173.0,20587938340.0,0.016215068623524932,-0.0629647992067428,0.027732463295269127,0.14476075105996355,0.04641775983854701,0.0629647992067428,0.3317115264998267,0.3077806677013437,56.74300254452924,58.35509138381201,-0.01769704529508076,0.04023336452198811,1.3567428210919639,-0.15978764443430732,0.28054298642533854,0.05396825396825395,0.025663135857557234,0.003531786074671972,0.0,0.43466479713952566
2025-07-10,18.92,19.05,18.81,18.84,189327293.0,3578751386.0,20587938340.0,0.00919602972737483,-0.07146377525874814,-0.017726798748696537,0.11479289940828408,0.0031746031746030523,0.07146377525874814,0.2936104374202533,0.3047882562435664,55.44303797468354,57.349081364829416,-0.019949540926470277,0.035089004468537244,0.34571347584579537,-0.26558733848268756,0.25339366515837075,0.01273885350318482,0.0240842286891294,0.0010582010582012025,0.0,0.35158153901798883
2025-07-11,18.89,19.2,18.86,18.89,218170375.0,4142641757.0,20587938340.0,0.010596999631387083,-0.05785536159601001,-0.013577023498694385,0.08688147295742232,-0.002653927813163426,0.05785536159601001,0.2938333826753514,0.2997857436148429,54.87179487179486,58.854860186418136,-0.016683584498061066,0.036403039530354286,0.5342145387670021,-0.2663142010758732,0.2760180995475114,0.017998941238750652,0.024122556952111313,0.002653927813163426,0.0,0.2864697938758738
2025-07-14,19.27,19.34,19.01,19.08,230591713.0,4419734339.0,20587938340.0,0.011200330464949313,-0.03636363636363649,0.01381509032943673,0.096551724137931,-0.010058231868713463,0.03636363636363649,0.2891780674257593,0.30028875193027205,56.65024630541872,60.578186596583464,-0.007464821702603541,0.04522172614971631,0.5677981679810407,-0.3099988889995134,0.3619909502262435,0.017295597484276642,0.023738665200395283,0.020116463737427148,0.0,0.2473483962222538
2025-07-15,19.06,19.15,18.82,19.12,153148319.0,2913086812.0,20587938340.0,0.007438739929701965,-0.0353178607467205,0.013248542660307283,0.09382151029748287,-0.002096436058700357,0.0353178607467205,0.2891383285823608,0.30022982878766363,51.78082191780825,59.01639344262297,-0.00603035974215016,0.045846970125169806,0.0173750463084692,-0.3092066507436207,0.380090497737557,0.017259414225941332,0.023886214608035757,0.0,-0.0010482180293500676,0.217069825745007
2025-07-16,19.14,19.18,18.98,19.14,92688429.0,1768546654.0,20587938340.0,0.0045020743441764165,0.012698412698412875,0.019169329073482455,0.08997722095672,-0.0010460251046024993,-0.012698412698412875,0.2883841433796414,0.3001710263413763,52.18579234972678,58.96032831737349,-0.005920847616079583,0.0454350972698887,-0.3841596413285492,-0.3051087584056542,0.3891402714932129,0.010449320794148342,0.02334371792143859,0.0010460251046024993,0.0,0.19246900999696237
2025-07-17,19.13,19.19,18.98,19.07,117455881.0,2240891162.0,20587938340.0,0.0057050822214576346,0.01220806794055207,0.038105606967882455,0.09786989061600448,0.0036572622779519337,-0.01220806794055207,0.2761674666423112,0.2992615703236127,37.88395904436859,60.11157601115761,-0.01135362123490058,0.04000218144138734,-0.22367794937659025,-0.324385712909527,0.35746606334841635,0.011012060828526526,0.022778371044519786,0.0,-0.0005224660397075143,0.16541744321535035
2025-07-18,19.19,19.7,19.02,19.47,222955191.0,4335117130.0,20587938340.0,0.010829408332102086,0.03070407623080995,0.05757740358500807,0.06219312602291338,-0.020975353959097998,-0.03070407623080995,0.28425586891786264,0.2807374563251234,49.50819672131146,60.875512995896045,0.006617723089649363,0.06071749611832966,0.4105468066860145,-0.2432659066783394,0.5384615384615381,0.034925526450950165,0.023791350245937475,0.0062926061877295325,0.0,0.17424692195831426
2025-07-21,19.56,19.83,19.5,19.79,173022988.0,3404209889.0,20587938340.0,0.00840409491920015,0.03721174004192873,0.06915180983252278,0.08557323093801417,-0.016435541859270764,-0.03721174004192873,0.28818356369890114,0.2821157190425744,48.14814814814815,63.94101876675603,0.01978769452746576,0.07662595544433248,0.06944097239078739,-0.259700514228236,0.6650717703349286,0.016675088428499157,0.023706682193024235,0.0046224961479197635,0.0,0.2047059453748652
2025-07-22,19.92,20.38,19.81,20.25,202578981.0,4070444891.0,20587938340.0,0.009839692428377459,0.05910041841004188,0.09223300970873782,0.15516257843696524,-0.023244062657908016,-0.05910041841004188,0.2964115410318565,0.27299523821125643,51.2658227848101,64.69816272965879,0.038914398583998144,0.09894085617894177,0.22417471205051043,-0.2493343740460658,0.8823529411764713,0.02814814814814816,0.023630810204530887,0.0065689742294088305,0.0,0.2629321713759545
2025-07-23,20.43,20.48,20.11,20.21,181222474.0,3672351323.0,20587938340.0,0.008802361412162651,0.05590386624869392,0.06424433912585581,0.1601607347876004,0.0019753086419752597,-0.05590386624869392,0.2878103439504972,0.2725433188235856,48.70129870129873,62.50000000000001,0.03362741337424868,0.09400938289426208,0.07605851380838025,-0.23296518011418607,0.8418079096045211,0.01830776843146962,0.023098068031054343,0.008888888888888946,0.0,0.3023637485453925
2025-07-24,20.0,20.27,19.83,20.12,161026871.0,3227202050.0,20587938340.0,0.00782141797496757,0.05506030414263252,0.06006322444678602,0.15632183908045993,0.004453240969816918,-0.05506030414263252,0.2888338851352103,0.27282268023048223,51.194539249146764,57.14285714285715,0.026033300186134367,0.08647130822953408,-0.05333411669306676,-0.22472939754246118,0.7797619047619062,0.021868787276342012,0.02287433142016122,0.0,-0.010390895596239513,0.3226322074049257
